instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
﻿phi.pa.9008,﻿asylum and school,﻿Orphan asylum and school,English,,,,,,﻿Philadelphia,,﻿PA,,,,,,,﻿#REF!,,,,,,,,﻿under the direction of the Sisters of Charity,,1833,,,﻿,﻿,Philadelphia,Philadelphia
